Symbol,CompanyName,LastSale,MarketCap,IPOyear,Sector,Industry,SummaryQuoteURL,CompanyLogoURL,CompanyURL
QPAC,Quinpario Acquisition Corp. 2,9.76,$427M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpac,https://logo.clearbit.com/,
QPACU,Quinpario Acquisition Corp. 2,9.9101,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpacu,https://logo.clearbit.com/,
QPACW,Quinpario Acquisition Corp. 2,0.2,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpacw,https://logo.clearbit.com/,
QNST,QuinStreet Inc.,3.37,$152.44M,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qnst,https://logo.clearbit.com/quinstreet.com,http://www.quinstreet.com
QUMU,Qumu Corporation,4.66,$42.93M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qumu,https://logo.clearbit.com/qumu.com,http://www.qumu.com
QUNR,Qunar Cayman Islands Limited,36.62,$5.3B,2013,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/qunr,https://logo.clearbit.com/qunar.com,http://www.qunar.com
QTNT,Quotient Limited,8.24,$209.37M,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qtnt,https://logo.clearbit.com/quotientbd.com,http://www.quotientbd.com
RRD,R.R. Donnelley & Sons Company,15.96,$3.33B,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/rrd,https://logo.clearbit.com/rrdonnelley.com,http://www.rrdonnelley.com
RADA,Rada Electronics Industries Limited,0.38,$6.04M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rada,https://logo.clearbit.com/rada.com,http://www.rada.com
RDCM,Radcom Ltd.,13.41,$115.17M,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rdcm,https://logo.clearbit.com/radcom.com,http://www.radcom.com
ROIA,Radio One Inc.,1.481,$73.47M,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/roia,https://logo.clearbit.com/radio-one.com,http://www.radio-one.com
ROIAK,Radio One Inc.,1.44,$71.44M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/roiak,https://logo.clearbit.com/radio-one.com,http://www.radio-one.com
RSYS,RadiSys Corporation,3.92,$145.14M,1995,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rsys,https://logo.clearbit.com/radisys.com,http://www.radisys.com
RDUS,Radius Health Inc.,30.25,$1.3B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdus,https://logo.clearbit.com/radiuspharm.com,http://www.radiuspharm.com
RDNT,RadNet Inc.,4.81,$227M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/rdnt,https://logo.clearbit.com/radnet.com,http://www.radnet.com
RDWR,Radware Ltd.,11.58,$524.53M,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rdwr,https://logo.clearbit.com/radware.com,http://www.radware.com
RMBS,Rambus Inc.,13.48,$1.48B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rmbs,https://logo.clearbit.com/rambus.com,http://www.rambus.com
RAND,Rand Capital Corporation,4.645,$29.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rand,https://logo.clearbit.com/randcapital.com,http://www.randcapital.com
RLOG,Rand Logistics Inc.,0.9623,$17.59M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rlog,https://logo.clearbit.com/randlogisticsinc.com,http://www.randlogisticsinc.com
GOLD,Randgold Resources Limited,89.81,$8.37B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gold,https://logo.clearbit.com/randgoldresources.com,http://www.randgoldresources.com
RPD,Rapid7 Inc.,12.97,$539.66M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rpd,https://logo.clearbit.com/rapid7.com,http://www.rapid7.com
RPTP,Raptor Pharmaceutical Corp.,4.37,$372.52M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rptp,https://logo.clearbit.com/raptorpharma.com,http://www.raptorpharma.com
RAVE,Rave Restaurant Group Inc.,4.91,$50.64M,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/rave,https://logo.clearbit.com/pizzainn.com,http://www.pizzainn.com
RAVN,Raven Industries Inc.,15.76,$575.33M,n/a,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ravn,https://logo.clearbit.com/ravenind.com,http://www.ravenind.com
ROLL,RBC Bearings Incorporated,72.29,$1.74B,2005,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/roll,https://logo.clearbit.com/rbcbearings.com,http://www.rbcbearings.com
RICK,RCI Hospitality Holdings Inc.,8.71,$86.65M,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rick,https://logo.clearbit.com/rcihospitality.com,http://rcihospitality.com
RCMT,RCM Technologies Inc.,5.5,$68.61M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rcmt,https://logo.clearbit.com/rcmt.com,http://www.rcmt.com
RLOC,ReachLocal Inc.,1.94,$57.08M,2010,Technology,Advertising,http://www.nasdaq.com/symbol/rloc,https://logo.clearbit.com/reachlocal.com,http://www.reachlocal.com
RDI,Reading International Inc,11.61,$270.78M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdi,https://logo.clearbit.com/readingrdi.com,http://www.readingrdi.com
RDIB,Reading International Inc,12.5,$281.03M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdib,https://logo.clearbit.com/readingrdi.com,http://www.readingrdi.com
RGSE,Real Goods Solar Inc.,0.76,$9.34M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/rgse,https://logo.clearbit.com/realgoodssolar.com,http://www.realgoodssolar.com
RELY,Real Industry Inc. ,8.14,$237.95M,n/a,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/rely,https://logo.clearbit.com/realindustryinc.com,http://www.realindustryinc.com
RNWK,RealNetworks Inc.,4.01,$147.11M,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/rnwk,https://logo.clearbit.com/realnetworks.com,http://www.realnetworks.com
RP,RealPage Inc.,20.06,$1.58B,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rp,https://logo.clearbit.com/realpage.com,http://www.realpage.com
UTES,Reaves Utilities ETF,29.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/utes,https://logo.clearbit.com/,
DAX,Recon Capital DAX Germany ETF,23.69,$14.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dax,https://logo.clearbit.com/,
QYLD,Recon Capital NASDAQ-100 Covered Call ETF,22.1,$17.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qyld,https://logo.clearbit.com/,
RCON,Recon Technology Ltd.,1.3,$7.55M,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon,https://logo.clearbit.com/recon.cn,http://www.recon.cn
REPH,Recro Pharma Inc.,5.95,$54.88M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reph,https://logo.clearbit.com/recropharma.com,http://www.recropharma.com
RRGB,Red Robin Gourmet Burgers Inc.,59.77,$814.69M,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rrgb,https://logo.clearbit.com/redrobin.com,http://www.redrobin.com
RDHL,Redhill Biopharma Ltd.,11.55,$146.82M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdhl,https://logo.clearbit.com/redhillbio.com,http://www.redhillbio.com
REDF,Rediff.com India Limited,0.77,$21.24M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/redf,https://logo.clearbit.com/rediff.com,http://www.rediff.com
REGN,Regeneron Pharmaceuticals Inc.,363.85,$38.13B,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn,https://logo.clearbit.com/regeneron.com,http://www.regeneron.com
RGNX,REGENXBIO Inc.,9.62,$253.28M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgnx,https://logo.clearbit.com/regenxbio.com,http://www.regenxbio.com
DFVL,region,69,$2.07M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvl,https://logo.clearbit.com/,
DFVS,region,27.4,$1.38M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvs,https://logo.clearbit.com/,
DGLD,region,58.44,$7.95M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dgld,https://logo.clearbit.com/,
DLBL,region,77.943,$4.39M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbl,https://logo.clearbit.com/,
DLBS,region,16.23,$13.46M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbs,https://logo.clearbit.com/,
DSLV,region,48.17,$27.31M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dslv,https://logo.clearbit.com/,
DTUL,region,65.07,$4.65M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtul,https://logo.clearbit.com/,
DTUS,region,30.96,$11.58M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtus,https://logo.clearbit.com/,
DTYL,region,80.1899,$5.77M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtyl,https://logo.clearbit.com/,
DTYS,region,15.68,$49.25M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtys,https://logo.clearbit.com/,
FLAT,region,62.38,$5.18M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/flat,https://logo.clearbit.com/,
SLVO,region,9.53,$8.1M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/slvo,https://logo.clearbit.com/,
STPP,region,32.05,$13.04M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/stpp,https://logo.clearbit.com/,
TAPR,region,23.99,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr,https://logo.clearbit.com/,
TVIX,region,5.08,$70.73M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix,https://logo.clearbit.com/,
TVIZ,region,14.01,"595,312.92000",n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tviz,https://logo.clearbit.com/,
UGLD,region,10.89,$10.73M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ugld,https://logo.clearbit.com/,
USLV,region,12.24,$24.02M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/uslv,https://logo.clearbit.com/,
VIIX,region,25.74,$4.32M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix,https://logo.clearbit.com/,
VIIZ,region,15.96,$2M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz,https://logo.clearbit.com/,
XIV,region,24.06,$373.26M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/xiv,https://logo.clearbit.com/,
ZIV,region,38.67,$35.58M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv,https://logo.clearbit.com/,
RGLS,Regulus Therapeutics Inc.,6.17,$325.19M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgls,https://logo.clearbit.com/regulusrx.com,http://www.regulusrx.com
REIS,Reis Inc,22.96,$259.65M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis,https://logo.clearbit.com/reis.com,http://www.reis.com
RELV,Reliv&#39; International Inc.,0.7001,$9.04M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv,https://logo.clearbit.com/reliv.com,http://www.reliv.com
RLYP,Relypsa Inc.,12.95,$560.88M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rlyp,https://logo.clearbit.com/relypsa.com,http://www.relypsa.com
MARK,Remark Media Inc.,4.75,$92.32M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/mark,https://logo.clearbit.com/remarkmedia.com,http://www.remarkmedia.com
RNST,Renasant Corporation,31.9,$1.29B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst,https://logo.clearbit.com/renasant.com,http://www.renasant.com
REGI,Renewable Energy Group Inc.,9.06,$397.17M,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/regi,https://logo.clearbit.com/regi.com,http://www.regi.com
RNVA,Rennova Health Inc.,0.83,$11.43M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/rnva,https://logo.clearbit.com/rennovahealth.com/,http://www.rennovahealth.com/
RNVAW,Rennova Health Inc.,n/a,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/rnvaw,https://logo.clearbit.com/,
RCII,Rent-A-Center Inc.,15.66,$831.42M,1995,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/rcii,https://logo.clearbit.com/rentacenter.com,http://www.rentacenter.com
RTK,Rentech Inc.,1.98,$45.61M,1991,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rtk,https://logo.clearbit.com/rentechinc.com,http://www.rentechinc.com
RGEN,Repligen Corporation,24.72,$816.54M,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgen,https://logo.clearbit.com/repligen.com,http://www.repligen.com
RPRX,Repros Therapeutics Inc.,0.902,$21.93M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprx,https://logo.clearbit.com/reprosrx.com,http://www.reprosrx.com
RBCAA,Republic Bancorp Inc.,25.45,$532.02M,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa,https://logo.clearbit.com/republicbank.com,http://www.republicbank.com
FRBK,Republic First Bancorp Inc.,4.28,$161.94M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frbk,https://logo.clearbit.com/myrepublicbank.com,http://www.myrepublicbank.com
REFR,Research Frontiers Incorporated,4.8,$115.41M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/refr,https://logo.clearbit.com/smartglass.com,http://www.smartglass.com
RESN,Resonant Inc.,2.96,$21.36M,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/resn,https://logo.clearbit.com/resonant.com,http://www.resonant.com
REXI,Resource America Inc.,5.61,$116.45M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/rexi,https://logo.clearbit.com/resourceamerica.com,http://www.resourceamerica.com
RECN,Resources Connection Inc.,15.16,$562.95M,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/recn,https://logo.clearbit.com/rgp.com,http://www.rgp.com
ROIC,Retail Opportunity Investments Corp.,19.33,$1.93B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roic,https://logo.clearbit.com/roireit.net,http://www.roireit.net
SALE,RetailMeNot Inc.,7.49,$370.84M,2013,Consumer Services,Advertising,http://www.nasdaq.com/symbol/sale,https://logo.clearbit.com/retailmenot.com,http://www.retailmenot.com
RTRX,Retrophin Inc.,12.33,$450.15M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtrx,https://logo.clearbit.com/retrophin.com,http://www.retrophin.com
RVNC,Revance Therapeutics Inc.,16.74,$475.97M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rvnc,https://logo.clearbit.com/revance.com,http://www.revance.com
RVLT,Revolution Lighting Technologies Inc.,5.3,$84.79M,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/rvlt,https://logo.clearbit.com/rvlti.com,http://rvlti.com
RWLK,ReWalk Robotics Ltd,8.57,$105.76M,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rwlk,https://logo.clearbit.com/rewalk.com,http://www.rewalk.com
REXX,Rex Energy Corporation,0.9672,$55.08M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx,https://logo.clearbit.com/rexenergycorp.com,http://www.rexenergycorp.com
RFIL,RF Industries Ltd.,2.81,$24.52M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/rfil,https://logo.clearbit.com/rfindustries.com,http://www.rfindustries.com
RGCO,RGC Resources Inc.,21.9999,$104.56M,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco,https://logo.clearbit.com/rgcresources.com,http://www.rgcresources.com
RIBT,RiceBran Technologies,1.1201,$10.68M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribt,https://logo.clearbit.com/ricebrantech.com,http://www.ricebrantech.com
RIBTW,RiceBran Technologies,0.21,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribtw,https://logo.clearbit.com/,
RELL,Richardson Electronics Ltd.,5.17,$66.4M,1983,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rell,https://logo.clearbit.com/rell.com,http://www.rell.com
RIGL,Rigel Pharmaceuticals Inc.,2.07,$187.45M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rigl,https://logo.clearbit.com/rigel.com,http://www.rigel.com
NAME,Rightside Group Ltd.,8.16,$156.64M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/name,https://logo.clearbit.com/rightside.co,http://www.rightside.co
RNET,RigNet Inc.,12.28,$218.07M,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rnet,https://logo.clearbit.com/rig.net,http://www.rig.net
RITT,RIT Technologies Ltd.,0.63,$9.79M,1997,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ritt,https://logo.clearbit.com/rittech.com,http://www.rittech.com
RITTW,RIT Technologies Ltd.,0.1175,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/rittw,https://logo.clearbit.com/,
RTTR,Ritter Pharmaceuticals Inc.,1.15,$9.87M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rttr,https://logo.clearbit.com/ritterpharmaceuticals.com,http://www.ritterpharmaceuticals.com
RVSB,Riverview Bancorp Inc,4.3,$96.78M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rvsb,https://logo.clearbit.com/riverviewbank.com,http://www.riverviewbank.com
RLJE,RLJ Entertainment Inc.,0.9101,$11.72M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rlje,https://logo.clearbit.com/rljentertainment.com,http://www.rljentertainment.com
RMGN,RMG Networks Holding Corporation,1.12,$41.31M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn,https://logo.clearbit.com/rmgnetworks.com,http://www.rmgnetworks.com
ROBO,ROBO Global Robotics and Automation Index ETF,24,$110.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/robo,https://logo.clearbit.com/,
FUEL,Rocket Fuel Inc.,3.17,$138.3M,2013,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/fuel,https://logo.clearbit.com/rocketfuel.com,http://www.rocketfuel.com
RMTI,Rockwell Medical Inc.,6.45,$332.35M,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rmti,https://logo.clearbit.com/rockwellmed.com,http://www.rockwellmed.com
RCKY,Rocky Brands Inc.,12.56,$95.25M,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/rcky,https://logo.clearbit.com/rockyboots.com,http://www.rockyboots.com
RMCF,Rocky Mountain Chocolate Factory Inc.,10.02,$58.51M,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/rmcf,https://logo.clearbit.com/rmcf.com,http://www.rmcf.com
RSTI,Rofin-Sinar Technologies Inc.,32.02,$912.81M,1996,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rsti,https://logo.clearbit.com/rofin.com,http://www.rofin.com
ROKA,Roka Bioscience Inc.,0.7315,$13.06M,2014,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/roka,https://logo.clearbit.com/rokabio.com,http://www.rokabio.com
ROSG,Rosetta Genomics Ltd.,1.2,$24.62M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rosg,https://logo.clearbit.com/rosettagenomics.com,http://www.rosettagenomics.com
ROST,Ross Stores Inc.,57.59,$23.32B,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/rost,https://logo.clearbit.com/rossstores.com,http://www.rossstores.com
ROVI,Rovi Corporation,19.61,$1.63B,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rovi,https://logo.clearbit.com/rovicorp.com,http://www.rovicorp.com
RBPAA,Royal Bancshares of Pennsylvania Inc.,2,$55.88M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rbpaa,https://logo.clearbit.com/royalbankamerica.com,http://www.royalbankamerica.com
RGLD,Royal Gold Inc.,49.5,$3.23B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld,https://logo.clearbit.com/royalgold.com,http://www.royalgold.com
RPXC,RPX Corporation,10.7,$552.16M,2011,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rpxc,https://logo.clearbit.com/rpxcorp.com,http://www.rpxcorp.com
RRM,RR Media Ltd.,13.13,$230.27M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rrm,https://logo.clearbit.com/rrmedia.com,http://www.rrmedia.com
RTIX,RTI Surgical Inc.,3.71,$214.45M,2000,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rtix,https://logo.clearbit.com/rtix.com,http://www.rtix.com
RBCN,Rubicon Technology Inc.,0.7906,$21.13M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn,https://logo.clearbit.com/rubicontechnology.com,http://www.rubicontechnology.com
RUSHA,Rush Enterprises Inc.,17.76,$719.11M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rusha,https://logo.clearbit.com/rushenterprises.com,http://www.rushenterprises.com
RUSHB,Rush Enterprises Inc.,17.87,$723.57M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rushb,https://logo.clearbit.com/rushenterprises.com,http://www.rushenterprises.com
RUTH,Ruth&#39;s Hospitality Group Inc.,17.94,$603.47M,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ruth,https://logo.clearbit.com/rhgi.com,http://www.rhgi.com
RXII,RXI Pharmaceuticals Corporation,0.263,$17.19M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxii,https://logo.clearbit.com/rxipharma.com,http://www.rxipharma.com
RYAAY,Ryanair Holdings plc,84.06,$22.18B,1997,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ryaay,https://logo.clearbit.com/ryanair.com,http://www.ryanair.com
STBA,S&T Bancorp Inc.,25.29,$880.35M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stba,https://logo.clearbit.com/stbancorp.com,http://www.stbancorp.com
SANW,S&W Seed Company,4.29,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/sanw,https://logo.clearbit.com/swseedco.com,http://www.swseedco.com
SBRA,Sabra Healthcare REIT Inc.,19.33,$1.26B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbra,https://logo.clearbit.com/sabrahealth.com,http://www.sabrahealth.com
SBRAP,Sabra Healthcare REIT Inc.,25.9,$148.93M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbrap,https://logo.clearbit.com/sabrahealth.com,http://www.sabrahealth.com
SABR,Sabre Corporation,27.47,$7.56B,2014,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/sabr,https://logo.clearbit.com/sabre.com,http://www.sabre.com
SAEX,SAExploration Holdings Inc.,0.69,$12.04M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/saex,https://logo.clearbit.com/saexploration.com,http://www.saexploration.com
SAFT,Safety Insurance Group Inc.,56.13,$847.12M,2002,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/saft,https://logo.clearbit.com/safetyinsurance.com,http://www.safetyinsurance.com
SAGE,Sage Therapeutics Inc.,30.79,$985.96M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sage,https://logo.clearbit.com/sagerx.com,http://www.sagerx.com
SGNT,Sagent Pharmaceuticals Inc.,11.6,$380.92M,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgnt,https://logo.clearbit.com/sagentpharma.com,http://www.sagentpharma.com
SAIA,Saia Inc.,27.49,$692.37M,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/saia,https://logo.clearbit.com/saia.com,http://www.saia.com
SAJA,Sajan Inc.,3.5383,$16.92M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/saja,https://logo.clearbit.com/sajan.com,http://www.sajan.com
SALM,Salem Media Group Inc.,5.24,$133.53M,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/salm,https://logo.clearbit.com/salem.cc,http://www.salem.cc
SAL,Salisbury Bancorp Inc.,33.2,$90.75M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sal,https://logo.clearbit.com/salisburybank.com,http://www.salisburybank.com
SAFM,Sanderson Farms Inc.,88.28,$1.99B,1987,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/safm,https://logo.clearbit.com/sandersonfarms.com,http://www.sandersonfarms.com
SNDK,SanDisk Corporation,75.68,$15.21B,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/sndk,https://logo.clearbit.com/sandisk.com,http://www.sandisk.com
SASR,Sandy Spring Bancorp Inc.,27.52,$655.48M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sasr,https://logo.clearbit.com/sandyspringbank.com,http://www.sandyspringbank.com
SGMO,Sangamo BioSciences Inc.,5.36,$377.18M,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgmo,https://logo.clearbit.com/sangamo.com,http://www.sangamo.com
SANM,Sanmina Corporation,22.48,$1.74B,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/sanm,https://logo.clearbit.com/sanmina.com,http://www.sanmina.com
GCVRZ,Sanofi,0.09,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gcvrz,https://logo.clearbit.com/,
SPNS,Sapiens International Corporation N.V.,11.4,$546.42M,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spns,https://logo.clearbit.com/sapiens.com,http://www.sapiens.com
SRPT,Sarepta Therapeutics Inc.,17.96,$820.17M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srpt,https://logo.clearbit.com/sarepta.com,http://www.sarepta.com
SBFG,SB Financial Group Inc.,10.2,$49.97M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg,https://logo.clearbit.com/yoursbfinancial.com,http://www.yoursbfinancial.com
SBFGP,SB Financial Group Inc.,11,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfgp,https://logo.clearbit.com/yoursbfinancial.com,http://www.yoursbfinancial.com
